idEleccion,Region_o_Nivel,idAgrupacionPolitica,AgrupacionPolitica,TotalVotos	
12,17,3,ALIANZA ELECTORAL VENCEREMOS,1435	
12,17,30,PARTIDO POLÍTICO PRIN,360	
12,17,31,PARTIDO SICREO,0	
12,17,32,PODEMOS PERÚ,1728	
12,17,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,4398	
12,17,34,PROGRESEMOS,1739	
12,17,35,RENOVACIÓN POPULAR,4355	
12,17,36,SALVEMOS AL PERÚ,92	
12,17,37,UN CAMINO DIFERENTE,312	
12,17,38,UNIDAD NACIONAL,243	
12,17,4,PERÚ MODERNO,186	
12,17,5,FE EN EL PERÚ,89	
12,17,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1463	
12,17,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,181	
12,17,8,FUERZA POPULAR,4470	
12,17,80,VOTOS EN BLANCO,23370	
12,17,81,VOTOS NULOS,14316	
12,17,82,VOTOS IMPUGNADOS,0	
12,17,9,FUERZA Y LIBERTAD,236	
12,18,1,ALIANZA PARA EL PROGRESO,2509	
12,18,10,JUNTOS POR EL PERÚ,12054	
12,18,11,LIBERTAD POPULAR,226	
12,18,12,PARTIDO APRISTA PERUANO,477	
12,18,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,18,14,PARTIDO CÍVICO OBRAS,6914	
12,18,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,47	
12,18,16,PARTIDO DEL BUEN GOBIERNO,3176	
12,18,17,PARTIDO DEMÓCRATA UNIDO PERÚ,447	
12,18,18,PARTIDO DEMÓCRATA VERDE,486	
12,18,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,18,2,AHORA NACIÓN - AN,6515	
12,18,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3579	
12,18,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,18,22,PARTIDO MORADO,375	
12,18,23,PARTIDO PAÍS PARA TODOS,1935	
12,18,24,PARTIDO PATRIÓTICO DEL PERÚ,623	
12,18,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1063	
12,18,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,304	
12,18,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1099	
12,18,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,18,29,PARTIDO POLÍTICO PERÚ PRIMERO,791	
12,18,3,ALIANZA ELECTORAL VENCEREMOS,488	
12,18,30,PARTIDO POLÍTICO PRIN,87	
12,18,31,PARTIDO SICREO,0	
12,18,32,PODEMOS PERÚ,5952	
12,18,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1447	
12,18,34,PROGRESEMOS,446	
12,18,35,RENOVACIÓN POPULAR,4791	
12,18,36,SALVEMOS AL PERÚ,94	
12,18,37,UN CAMINO DIFERENTE,172	
12,18,38,UNIDAD NACIONAL,75	
12,18,4,PERÚ MODERNO,42	
12,18,5,FE EN EL PERÚ,237	
12,18,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,3284	
12,18,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,154	
12,18,8,FUERZA POPULAR,11145	
12,18,80,VOTOS EN BLANCO,29457	
12,18,81,VOTOS NULOS,18533	
12,18,82,VOTOS IMPUGNADOS,0	
12,18,9,FUERZA Y LIBERTAD,161	
12,19,1,ALIANZA PARA EL PROGRESO,14271	
12,19,10,JUNTOS POR EL PERÚ,42731	
12,19,11,LIBERTAD POPULAR,1866	
12,19,12,PARTIDO APRISTA PERUANO,9283	
12,19,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,19,14,PARTIDO CÍVICO OBRAS,34558	
12,19,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,253	
12,19,16,PARTIDO DEL BUEN GOBIERNO,50502	
12,19,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2980	
12,19,18,PARTIDO DEMÓCRATA VERDE,1926	
12,19,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,19,2,AHORA NACIÓN - AN,25378	
12,19,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,6939	
12,19,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,19,22,PARTIDO MORADO,1998	
12,19,23,PARTIDO PAÍS PARA TODOS,41224	
12,19,24,PARTIDO PATRIÓTICO DEL PERÚ,4921	
12,19,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2390	
12,19,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2688	
12,19,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3651	
12,19,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,19,29,PARTIDO POLÍTICO PERÚ PRIMERO,11384	
12,19,3,ALIANZA ELECTORAL VENCEREMOS,4877	
12,19,30,PARTIDO POLÍTICO PRIN,1009	
12,19,31,PARTIDO SICREO,0	
12,19,32,PODEMOS PERÚ,13902	
12,19,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,18326	
12,19,34,PROGRESEMOS,4180	
12,19,35,RENOVACIÓN POPULAR,36015	
12,19,36,SALVEMOS AL PERÚ,1059	
12,19,37,UN CAMINO DIFERENTE,3123	
12,19,38,UNIDAD NACIONAL,1477	
12,19,4,PERÚ MODERNO,247	
12,19,5,FE EN EL PERÚ,815	
12,19,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,4354	
12,19,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1560	
12,19,8,FUERZA POPULAR,128779	
12,19,80,VOTOS EN BLANCO,202130	
12,19,81,VOTOS NULOS,143951	
12,19,82,VOTOS IMPUGNADOS,0	
12,19,9,FUERZA Y LIBERTAD,979	
12,2,1,ALIANZA PARA EL PROGRESO,10099	
12,2,10,JUNTOS POR EL PERÚ,42551	
12,2,11,LIBERTAD POPULAR,1885	
12,2,12,PARTIDO APRISTA PERUANO,5670	
12,2,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,2,14,PARTIDO CÍVICO OBRAS,30126	
12,2,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,219	
12,2,16,PARTIDO DEL BUEN GOBIERNO,27300	
12,2,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2062	
12,2,18,PARTIDO DEMÓCRATA VERDE,3757	
12,2,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,2,2,AHORA NACIÓN - AN,30276	
12,2,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,7573	
12,2,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,2,22,PARTIDO MORADO,1800	
12,2,23,PARTIDO PAÍS PARA TODOS,28875	
12,2,24,PARTIDO PATRIÓTICO DEL PERÚ,3208	
12,2,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1952	
12,2,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1119	
12,2,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2803	
12,2,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,2,29,PARTIDO POLÍTICO PERÚ PRIMERO,4082	
12,2,3,ALIANZA ELECTORAL VENCEREMOS,3033	
12,2,30,PARTIDO POLÍTICO PRIN,426	
12,2,31,PARTIDO SICREO,0	
12,2,32,PODEMOS PERÚ,13075	
12,2,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,9620	
12,2,34,PROGRESEMOS,3085	
12,2,35,RENOVACIÓN POPULAR,19119	
12,2,36,SALVEMOS AL PERÚ,591	
12,2,37,UN CAMINO DIFERENTE,2777	
12,2,38,UNIDAD NACIONAL,795	
12,2,4,PERÚ MODERNO,200	
12,2,5,FE EN EL PERÚ,785	
12,2,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,6563	
12,2,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,658	
12,2,8,FUERZA POPULAR,50356	
12,2,80,VOTOS EN BLANCO,112964	
12,2,81,VOTOS NULOS,79919	
12,2,82,VOTOS IMPUGNADOS,0	
12,2,9,FUERZA Y LIBERTAD,674	
12,20,1,ALIANZA PARA EL PROGRESO,4478	
12,20,10,JUNTOS POR EL PERÚ,116446	
12,20,11,LIBERTAD POPULAR,1132	
12,20,12,PARTIDO APRISTA PERUANO,1616	
12,20,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,20,14,PARTIDO CÍVICO OBRAS,74088	
12,20,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,608	
12,20,16,PARTIDO DEL BUEN GOBIERNO,20731	
12,20,17,PARTIDO DEMÓCRATA UNIDO PERÚ,7396	
12,20,18,PARTIDO DEMÓCRATA VERDE,2720	
12,20,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,20,2,AHORA NACIÓN - AN,54263	
12,20,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3234	
12,20,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,20,22,PARTIDO MORADO,1313	
12,20,23,PARTIDO PAÍS PARA TODOS,7179	
12,20,24,PARTIDO PATRIÓTICO DEL PERÚ,3758	
12,20,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,38254	
12,20,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,610	
12,20,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,7208	
12,20,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,20,29,PARTIDO POLÍTICO PERÚ PRIMERO,5142	
12,20,3,ALIANZA ELECTORAL VENCEREMOS,23501	
12,20,30,PARTIDO POLÍTICO PRIN,766	
12,20,31,PARTIDO SICREO,0	
12,20,32,PODEMOS PERÚ,6334	
12,20,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,7825	
12,20,34,PROGRESEMOS,3791	
12,20,35,RENOVACIÓN POPULAR,8041	
12,20,36,SALVEMOS AL PERÚ,753	
12,20,37,UN CAMINO DIFERENTE,715	
12,20,38,UNIDAD NACIONAL,741	
12,20,4,PERÚ MODERNO,423	
12,20,5,FE EN EL PERÚ,600	
12,20,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,12701	
12,20,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,897	
12,20,8,FUERZA POPULAR,13201	
12,20,80,VOTOS EN BLANCO,118165	
12,20,81,VOTOS NULOS,83927	
12,20,82,VOTOS IMPUGNADOS,0	
12,20,9,FUERZA Y LIBERTAD,958	
12,21,1,ALIANZA PARA EL PROGRESO,7654	
12,21,10,JUNTOS POR EL PERÚ,46160	
12,21,11,LIBERTAD POPULAR,473	
12,21,12,PARTIDO APRISTA PERUANO,3075	
12,21,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,21,14,PARTIDO CÍVICO OBRAS,23171	
12,21,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,142	
12,21,16,PARTIDO DEL BUEN GOBIERNO,10454	
12,21,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1843	
12,21,18,PARTIDO DEMÓCRATA VERDE,1153	
12,21,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,21,2,AHORA NACIÓN - AN,10143	
12,21,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3370	
12,21,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,21,22,PARTIDO MORADO,1436	
12,21,23,PARTIDO PAÍS PARA TODOS,6808	
12,21,24,PARTIDO PATRIÓTICO DEL PERÚ,2039	
12,21,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1103	
12,21,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,675	
12,21,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1876	
12,21,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,21,29,PARTIDO POLÍTICO PERÚ PRIMERO,2656	
12,21,3,ALIANZA ELECTORAL VENCEREMOS,2124	
12,21,30,PARTIDO POLÍTICO PRIN,1069	
12,21,31,PARTIDO SICREO,0	
12,21,32,PODEMOS PERÚ,4676	
12,21,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,2629	
12,21,34,PROGRESEMOS,826	
12,21,35,RENOVACIÓN POPULAR,12632	
12,21,36,SALVEMOS AL PERÚ,362	
12,21,37,UN CAMINO DIFERENTE,885	
12,21,38,UNIDAD NACIONAL,1084	
12,21,4,PERÚ MODERNO,94	
12,21,5,FE EN EL PERÚ,451	
12,21,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2726	
12,21,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,4823	
12,21,8,FUERZA POPULAR,41999	
12,21,80,VOTOS EN BLANCO,102971	
12,21,81,VOTOS NULOS,66959	
12,21,82,VOTOS IMPUGNADOS,0	
12,21,9,FUERZA Y LIBERTAD,376	
12,22,1,ALIANZA PARA EL PROGRESO,2204	
12,22,10,JUNTOS POR EL PERÚ,20638	
12,22,11,LIBERTAD POPULAR,558	
12,22,12,PARTIDO APRISTA PERUANO,2026	
12,22,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,22,14,PARTIDO CÍVICO OBRAS,22247	
12,22,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,123	
12,22,16,PARTIDO DEL BUEN GOBIERNO,20836	
12,22,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1495	
12,22,18,PARTIDO DEMÓCRATA VERDE,684	
12,22,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,22,2,AHORA NACIÓN - AN,17763	
12,22,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,934	
12,22,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,22,22,PARTIDO MORADO,1001	
12,22,23,PARTIDO PAÍS PARA TODOS,9009	
12,22,24,PARTIDO PATRIÓTICO DEL PERÚ,1003	
12,22,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,5871	
12,22,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,527	
12,22,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2496	
12,22,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,22,29,PARTIDO POLÍTICO PERÚ PRIMERO,2674	
12,22,3,ALIANZA ELECTORAL VENCEREMOS,1248	
12,22,30,PARTIDO POLÍTICO PRIN,93	
12,22,31,PARTIDO SICREO,0	
12,22,32,PODEMOS PERÚ,3554	
12,22,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,11101	
12,22,34,PROGRESEMOS,2016	
12,22,35,RENOVACIÓN POPULAR,8976	
12,22,36,SALVEMOS AL PERÚ,116	
12,22,37,UN CAMINO DIFERENTE,426	
12,22,38,UNIDAD NACIONAL,472	
12,22,4,PERÚ MODERNO,62	
12,22,5,FE EN EL PERÚ,133	
12,22,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,3746	
12,22,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1119	
12,22,8,FUERZA POPULAR,8860	
12,22,80,VOTOS EN BLANCO,34679	
12,22,81,VOTOS NULOS,24398	
12,22,82,VOTOS IMPUGNADOS,0	
12,22,9,FUERZA Y LIBERTAD,298	
12,23,1,ALIANZA PARA EL PROGRESO,2829	
12,23,10,JUNTOS POR EL PERÚ,4510	
12,23,11,LIBERTAD POPULAR,344	
12,23,12,PARTIDO APRISTA PERUANO,979	
12,23,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,23,14,PARTIDO CÍVICO OBRAS,1854	
12,23,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,89	
12,23,16,PARTIDO DEL BUEN GOBIERNO,3831	
12,23,17,PARTIDO DEMÓCRATA UNIDO PERÚ,207	
12,23,18,PARTIDO DEMÓCRATA VERDE,381	
12,23,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,23,2,AHORA NACIÓN - AN,3005	
12,23,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2824	
12,23,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,23,22,PARTIDO MORADO,334	
12,23,23,PARTIDO PAÍS PARA TODOS,5837	
12,23,24,PARTIDO PATRIÓTICO DEL PERÚ,470	
12,23,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,282	
12,23,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,460	
12,23,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,985	
12,23,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,23,29,PARTIDO POLÍTICO PERÚ PRIMERO,667	
12,23,3,ALIANZA ELECTORAL VENCEREMOS,685	
12,23,30,PARTIDO POLÍTICO PRIN,45	
12,23,31,PARTIDO SICREO,0	
12,23,32,PODEMOS PERÚ,3253	
12,23,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1579	
12,23,34,PROGRESEMOS,154	
12,23,35,RENOVACIÓN POPULAR,3697	
12,23,36,SALVEMOS AL PERÚ,196	
12,23,37,UN CAMINO DIFERENTE,235	
12,23,38,UNIDAD NACIONAL,268	
12,23,4,PERÚ MODERNO,30	
12,23,5,FE EN EL PERÚ,1133	
12,23,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,782	
12,23,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,146	
12,23,8,FUERZA POPULAR,16303	
12,23,80,VOTOS EN BLANCO,33694	
12,23,81,VOTOS NULOS,20281	
12,23,82,VOTOS IMPUGNADOS,0	
12,23,9,FUERZA Y LIBERTAD,122	
12,24,1,ALIANZA PARA EL PROGRESO,4443	
12,24,10,JUNTOS POR EL PERÚ,14973	
12,24,11,LIBERTAD POPULAR,2657	
12,24,12,PARTIDO APRISTA PERUANO,8965	
12,24,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,24,14,PARTIDO CÍVICO OBRAS,35495	
12,24,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,724	
12,24,16,PARTIDO DEL BUEN GOBIERNO,73765	
12,24,17,PARTIDO DEMÓCRATA UNIDO PERÚ,2079	
12,24,18,PARTIDO DEMÓCRATA VERDE,1861	
12,24,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,24,2,AHORA NACIÓN - AN,31628	
12,24,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,4808	
12,24,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,24,22,PARTIDO MORADO,3694	
12,24,23,PARTIDO PAÍS PARA TODOS,42060	
12,24,24,PARTIDO PATRIÓTICO DEL PERÚ,3550	
12,24,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2290	
12,24,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2670	
12,24,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2062	
12,24,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,24,29,PARTIDO POLÍTICO PERÚ PRIMERO,2813	
12,24,3,ALIANZA ELECTORAL VENCEREMOS,2155	
12,24,30,PARTIDO POLÍTICO PRIN,616	
12,24,31,PARTIDO SICREO,0	
12,24,32,PODEMOS PERÚ,5034	
12,24,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,21956	
12,24,34,PROGRESEMOS,3977	
12,24,35,RENOVACIÓN POPULAR,64720	
12,24,36,SALVEMOS AL PERÚ,532	
12,24,37,UN CAMINO DIFERENTE,1081	
12,24,38,UNIDAD NACIONAL,3527	
12,24,4,PERÚ MODERNO,342	
12,24,5,FE EN EL PERÚ,603	
12,24,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,6185	
12,24,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,3728	
12,24,8,FUERZA POPULAR,82327	
12,24,80,VOTOS EN BLANCO,97553	
12,24,81,VOTOS NULOS,91142	
12,24,82,VOTOS IMPUGNADOS,0	
12,24,9,FUERZA Y LIBERTAD,863	
12,25,1,ALIANZA PARA EL PROGRESO,1960	
12,25,10,JUNTOS POR EL PERÚ,14696	
12,25,11,LIBERTAD POPULAR,412	
12,25,12,PARTIDO APRISTA PERUANO,1303	
12,25,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,25,14,PARTIDO CÍVICO OBRAS,9549	
12,25,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,170	
12,25,16,PARTIDO DEL BUEN GOBIERNO,6037	
12,25,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1453	
12,25,18,PARTIDO DEMÓCRATA VERDE,636	
12,25,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,25,2,AHORA NACIÓN - AN,5302	
12,25,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3941	
12,25,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,25,22,PARTIDO MORADO,432	
12,25,23,PARTIDO PAÍS PARA TODOS,8471	
12,25,24,PARTIDO PATRIÓTICO DEL PERÚ,1212	
12,25,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,937	
12,25,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,531	
12,25,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1611	
12,25,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,25,29,PARTIDO POLÍTICO PERÚ PRIMERO,2581	
12,25,3,ALIANZA ELECTORAL VENCEREMOS,941	
12,25,30,PARTIDO POLÍTICO PRIN,216	
12,25,31,PARTIDO SICREO,0	
12,25,32,PODEMOS PERÚ,4580	
12,25,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,2182	
12,25,34,PROGRESEMOS,1685	
12,25,35,RENOVACIÓN POPULAR,6579	
12,25,36,SALVEMOS AL PERÚ,169	
12,25,37,UN CAMINO DIFERENTE,311	
12,25,38,UNIDAD NACIONAL,316	
12,25,4,PERÚ MODERNO,179	
12,25,5,FE EN EL PERÚ,384	
12,25,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,6315	
12,25,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,666	
12,25,8,FUERZA POPULAR,34190	
12,25,80,VOTOS EN BLANCO,49912	
12,25,81,VOTOS NULOS,37291	
12,25,82,VOTOS IMPUGNADOS,0	
12,25,9,FUERZA Y LIBERTAD,311	
12,3,1,ALIANZA PARA EL PROGRESO,1400	
12,3,10,JUNTOS POR EL PERÚ,52049	
12,3,11,LIBERTAD POPULAR,1322	
12,3,12,PARTIDO APRISTA PERUANO,746	
12,3,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,3,14,PARTIDO CÍVICO OBRAS,18008	
12,3,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,56	
12,3,16,PARTIDO DEL BUEN GOBIERNO,5586	
12,3,17,PARTIDO DEMÓCRATA UNIDO PERÚ,4483	
12,3,18,PARTIDO DEMÓCRATA VERDE,579	
12,3,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,3,2,AHORA NACIÓN - AN,16494	
12,3,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,553	
12,3,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,3,22,PARTIDO MORADO,670	
12,3,23,PARTIDO PAÍS PARA TODOS,1444	
12,3,24,PARTIDO PATRIÓTICO DEL PERÚ,1344	
12,3,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,815	
12,3,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,203	
12,3,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1891	
12,3,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,3,29,PARTIDO POLÍTICO PERÚ PRIMERO,974	
12,3,3,ALIANZA ELECTORAL VENCEREMOS,1624	
12,3,30,PARTIDO POLÍTICO PRIN,227	
12,3,31,PARTIDO SICREO,0	
12,3,32,PODEMOS PERÚ,2807	
12,3,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1225	
12,3,34,PROGRESEMOS,2471	
12,3,35,RENOVACIÓN POPULAR,3701	
12,3,36,SALVEMOS AL PERÚ,453	
12,3,37,UN CAMINO DIFERENTE,163	
12,3,38,UNIDAD NACIONAL,107	
12,3,4,PERÚ MODERNO,42	
12,3,5,FE EN EL PERÚ,253	
12,3,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,5835	
12,3,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,268	
12,3,8,FUERZA POPULAR,7541	
12,3,80,VOTOS EN BLANCO,43555	
12,3,81,VOTOS NULOS,25394	
12,3,82,VOTOS IMPUGNADOS,0	
12,3,9,FUERZA Y LIBERTAD,191	
12,4,1,ALIANZA PARA EL PROGRESO,6137	
12,4,10,JUNTOS POR EL PERÚ,77349	
12,4,11,LIBERTAD POPULAR,2115	
12,4,12,PARTIDO APRISTA PERUANO,9332	
12,4,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
12,4,14,PARTIDO CÍVICO OBRAS,74129	
12,4,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,849	
12,4,16,PARTIDO DEL BUEN GOBIERNO,144502	
12,4,17,PARTIDO DEMÓCRATA UNIDO PERÚ,6594	
12,4,18,PARTIDO DEMÓCRATA VERDE,3249	
12,4,19,PARTIDO DEMOCRATICO FEDERAL,0	
12,4,2,AHORA NACIÓN - AN,72731	
12,4,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,3623	
12,4,21,PARTIDO FRENTE DE LA ESPERANZA 2021,0	
12,4,22,PARTIDO MORADO,5390	
12,4,23,PARTIDO PAÍS PARA TODOS,50811	
12,4,24,PARTIDO PATRIÓTICO DEL PERÚ,6082	
12,4,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,13697	
12,4,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2574	
12,4,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,7425	
12,4,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
12,4,29,PARTIDO POLÍTICO PERÚ PRIMERO,7936	
12,4,3,ALIANZA ELECTORAL VENCEREMOS,7405	
12,4,30,PARTIDO POLÍTICO PRIN,858	
12,4,31,PARTIDO SICREO,0	
12,4,32,PODEMOS PERÚ,10321	
12,4,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,35683	
12,4,34,PROGRESEMOS,7600	
12,4,35,RENOVACIÓN POPULAR,71154	
12,4,36,SALVEMOS AL PERÚ,1175	
12,4,37,UN CAMINO DIFERENTE,1580	
12,4,38,UNIDAD NACIONAL,2413	
12,4,4,PERÚ MODERNO,979	
12,4,5,FE EN EL PERÚ,1250	
12,4,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,17417	
12,4,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,2106	
12,4,8,FUERZA POPULAR,42508	
12,4,80,VOTOS EN BLANCO,131930	
